Year,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
2011,7,24,7,1125,1529,UA,995,N815UA,184,161,-6,-5,IAH,IAD,1190,7,16,0,NA,0
2011,9,6,2,1911,2225,CO,1190,N76503,134,119,-7,1,IAH,FLL,965,4,11,0,NA,0
2011,11,1,2,1847,2216,CO,1528,N14228,149,137,-18,-8,IAH,CLE,1091,4,8,0,NA,0
2011,1,10,1,2259,2359,XE,2450,N14972,60,41,1,-6,IAH,SAT,191,4,15,0,NA,0
2011,1,21,5,1352,1717,XE,3078,N11192,145,126,-13,-3,IAH,RIC,1157,6,13,0,NA,0
2011,12,24,6,1100,1507,CO,1196,N24633,187,166,-37,-10,IAH,LGA,1416,5,16,0,NA,0
2011,11,2,3,1913,2256,CO,1730,N62631,163,134,-17,-10,IAH,PIT,1117,9,20,0,NA,0
2011,2,4,5,NA,NA,XE,2025,NA,NA,NA,NA,NA,IAH,ABQ,744,NA,NA,1,B,0
2011,7,7,4,737,838,AA,1393,N554AA,61,41,-12,-3,IAH,DFW,224,8,12,0,NA,0
2011,11,29,2,1625,1817,WN,1050,N333SW,112,96,22,30,HOU,STL,687,4,12,0,NA,0
2011,11,15,2,1253,1418,XE,4191,N26549,85,59,8,1,IAH,MOB,427,5,21,0,NA,0
2011,4,15,5,1932,2138,XE,2651,N17159,126,101,41,27,IAH,MCI,643,4,21,0,NA,0
2011,12,18,7,1830,2147,XE,4634,N18556,137,118,-3,1,IAH,CLT,912,5,14,0,NA,0
2011,9,18,7,1052,1409,DL,1556,N902DE,137,93,12,-4,IAH,ATL,689,12,32,0,NA,0
2011,11,29,2,1642,1759,XE,4452,N14945,77,53,-1,-3,IAH,GPT,376,5,19,0,NA,0
2011,9,20,2,1254,1445,WN,2112,N440LV,231,219,-5,4,HOU,OAK,1642,6,6,0,NA,0
2011,8,11,4,1624,1741,XE,2705,N12967,77,57,-2,-4,IAH,GPT,376,4,16,0,NA,0
2011,12,10,6,2001,2047,WN,3680,N772SW,46,36,-23,1,HOU,DAL,239,3,7,0,NA,0
2011,2,11,5,1150,1329,CO,499,N57439,159,130,4,0,IAH,DEN,862,6,23,0,NA,0
2011,11,20,7,1047,1352,XE,4572,N31131,125,107,12,22,IAH,CVG,871,5,13,0,NA,0
2011,1,16,7,1744,1834,WN,46,N942WN,50,41,4,14,HOU,DAL,239,2,7,0,NA,0
2011,1,31,1,1254,1509,XE,2593,N33182,135,103,5,-1,IAH,OMA,781,16,16,0,NA,0
2011,4,7,4,729,829,WN,6,N712SW,60,45,-1,-1,HOU,DAL,239,5,10,0,NA,0
2011,11,13,7,1035,1220,CO,1522,N77258,225,193,3,5,IAH,LAX,1379,12,20,0,NA,0
2011,10,19,3,1840,2134,FL,296,N953AT,114,97,4,3,HOU,ATL,696,8,9,0,NA,0
2011,4,27,3,1926,2025,CO,1441,N72405,59,28,8,1,IAH,AUS,140,4,27,0,NA,0
2011,9,27,2,1311,1458,WN,2112,N497WN,227,211,8,21,HOU,OAK,1642,5,11,0,NA,0
2011,2,18,5,940,1245,OO,5800,N652BR,125,101,66,55,IAH,ATL,689,8,16,0,NA,0
2011,12,21,3,610,743,EV,5180,N681BR,93,64,-10,-5,IAH,MEM,468,5,24,0,NA,0
2011,10,31,1,851,1209,US,846,N441US,138,117,-7,0,IAH,CLT,912,5,16,0,NA,0
2011,4,27,3,709,812,AA,2237,N492AA,63,43,-13,-6,IAH,DFW,224,10,10,0,NA,0
2011,12,14,3,2016,2112,WN,207,N929WN,56,44,32,36,HOU,SAT,192,3,9,0,NA,0
2011,8,1,1,1235,1326,XE,2407,N14945,51,37,15,20,IAH,LFT,201,3,11,0,NA,0
2011,6,28,2,1728,1845,WN,125,N772SW,77,60,10,8,HOU,OKC,419,5,12,0,NA,0
2011,12,9,5,2052,2213,WN,1288,N506SW,81,71,3,12,HOU,BHM,570,2,8,0,NA,0
2011,3,16,3,2011,2353,CO,1488,N26215,162,137,44,51,IAH,DTW,1076,9,16,0,NA,0
2011,4,21,4,1125,1305,XE,3152,N14916,100,78,7,0,IAH,AMA,519,7,15,0,NA,0
2011,9,23,5,1011,1528,CO,1166,N39416,257,239,0,-4,IAH,SJU,2007,6,12,0,NA,0
2011,10,31,1,1259,1435,XE,4341,N14938,96,81,3,4,IAH,BHM,562,4,11,0,NA,0
2011,10,28,5,851,1110,XE,4598,N18556,139,121,42,61,IAH,MKE,984,4,14,0,NA,0
2011,10,15,6,1118,1251,XE,4418,N14942,93,67,-1,-7,IAH,LBB,458,6,20,0,NA,0
2011,11,6,7,855,1001,WN,1552,N776WN,126,107,-9,0,HOU,ABQ,759,4,15,0,NA,0
2011,7,3,7,1554,1700,XE,2936,N17108,66,34,6,-1,IAH,AEX,190,3,29,0,NA,0
2011,3,3,4,1126,1250,OO,1177,N789SK,144,120,110,106,IAH,COS,809,5,19,0,NA,0
2011,5,21,6,1722,1926,WN,1965,N935WN,244,233,81,92,HOU,OAK,1642,4,7,0,NA,0
2011,2,18,5,927,1145,CO,542,N79402,198,170,-1,2,IAH,SLC,1195,3,25,0,NA,0
2011,4,26,2,1916,2031,XE,2954,N12922,75,57,-8,-4,IAH,MOB,427,4,14,0,NA,0
2011,9,8,4,1147,1415,CO,1483,N33292,268,246,0,2,IAH,SEA,1874,9,13,0,NA,0
2011,11,23,3,1310,1454,XE,4144,N14937,104,71,12,0,IAH,MEM,468,8,25,0,NA,0
2011,4,15,5,1732,2032,CO,709,N73259,300,276,38,2,IAH,PDX,1825,6,18,0,NA,0
2011,7,15,5,1928,2043,XE,2830,N13936,75,58,-7,-7,IAH,JAN,351,5,12,0,NA,0
2011,1,10,1,1408,1542,WN,23,N293WN,94,83,27,43,HOU,BNA,670,5,6,0,NA,0
2011,2,4,5,NA,NA,XE,2908,NA,NA,NA,NA,NA,IAH,AMA,519,NA,NA,1,B,0
2011,9,16,5,1923,2013,XE,2418,N13929,50,27,3,3,IAH,LCH,127,5,18,0,NA,0
2011,5,16,1,1914,2221,XE,2782,N14937,127,106,6,-1,IAH,TYS,772,4,17,0,NA,0
2011,10,30,7,1049,1347,CO,1656,N16217,118,95,-8,-1,IAH,TPA,787,6,17,0,NA,0
2011,1,18,2,1612,1751,EV,5229,N823AS,99,72,-6,-8,IAH,MEM,469,6,21,0,NA,0
2011,7,22,5,1002,1014,OO,1142,N779SK,132,116,49,57,IAH,TUS,936,6,10,0,NA,0
2011,4,20,3,1658,1742,WN,511,N779SW,44,32,2,3,HOU,AUS,148,5,7,0,NA,0
2011,6,2,4,1633,1739,AA,1925,N479AA,66,43,-1,3,IAH,DFW,224,3,20,0,NA,0
2011,11,18,5,1903,2026,F9,147,N209FR,143,128,-19,-15,HOU,DEN,883,8,7,0,NA,0
2011,7,28,4,558,712,UA,415,N442UA,134,112,-16,-2,IAH,DEN,862,9,13,0,NA,0
2011,11,30,3,1151,1310,WN,1212,N948WN,199,188,0,11,HOU,SAN,1313,4,7,0,NA,0
2011,8,25,4,1426,1524,AA,742,N486AA,58,41,-11,6,IAH,DFW,224,5,12,0,NA,0
2011,9,1,4,1846,2232,XE,2316,N13118,166,151,-2,-4,IAH,RIC,1157,6,9,0,NA,0
2011,9,17,6,1534,1656,XE,2444,N33182,142,96,54,19,IAH,ELP,667,4,42,0,NA,0
2011,1,17,1,1224,1544,CO,1427,N11641,140,119,-11,-5,IAH,CLT,913,6,15,0,NA,0
2011,8,31,3,1315,1628,XE,3036,N17984,133,109,-9,-10,IAH,SDF,788,8,16,0,NA,0
2011,4,2,6,1420,1538,OO,5810,N471CA,138,117,4,0,IAH,COS,809,6,15,0,NA,0
2011,6,16,4,1528,1824,CO,1497,N24633,116,98,-20,-2,IAH,ATL,689,8,10,0,NA,0
2011,10,28,5,1919,2048,XE,4698,N14947,89,66,-5,4,IAH,VPS,528,7,16,0,NA,0
2011,2,9,3,921,1240,CO,1873,N37408,139,105,12,11,IAH,MCO,853,9,25,0,NA,0
2011,12,2,5,1658,1756,WN,44,N657SW,58,48,-4,-2,HOU,DAL,239,3,7,0,NA,0
2011,7,16,6,2049,2217,CO,1525,N18622,88,63,-2,-6,IAH,TUL,429,3,22,0,NA,0
2011,1,10,1,753,1208,CO,332,N76265,195,165,-5,8,IAH,LGA,1416,7,23,0,NA,0
2011,3,4,5,2121,2230,XE,2009,N14942,69,50,-7,-4,IAH,BTR,253,4,15,0,NA,0
2011,4,27,3,1035,1137,WN,703,N658SW,62,48,2,0,HOU,MSY,303,2,12,0,NA,0
2011,2,21,1,1029,1450,CO,432,N24633,201,170,-28,-6,IAH,LGA,1416,7,24,0,NA,0
2011,2,15,2,1326,1433,WN,2085,N766SW,67,54,3,1,HOU,JAN,359,4,9,0,NA,0
2011,11,29,2,1313,1652,CO,1276,N76523,159,132,-3,-2,IAH,CLE,1091,8,19,0,NA,0
2011,12,1,4,1455,1603,WN,988,N933WN,68,54,28,30,HOU,JAN,359,4,10,0,NA,0
2011,9,14,3,801,920,XE,2461,N17928,79,62,-2,-4,IAH,JAN,351,6,11,0,NA,0
2011,11,3,4,1734,1822,WN,2189,N423WN,48,34,27,34,HOU,SAT,192,5,9,0,NA,0
2011,10,20,4,2006,2145,XE,4336,N11547,99,77,6,1,IAH,BHM,562,5,17,0,NA,0
2011,1,15,6,1544,1815,XE,2948,N14974,151,132,4,-1,IAH,MKE,984,5,14,0,NA,0
2011,5,7,6,1306,1701,CO,1888,N76519,175,149,11,1,IAH,DTW,1076,5,21,0,NA,0
2011,1,2,7,731,928,WN,2830,N494WN,237,211,48,36,HOU,LAX,1390,16,10,0,NA,0
2011,4,2,6,2116,2335,CO,1837,N38424,139,120,-5,1,IAH,ORD,925,4,15,0,NA,0
2011,5,16,1,1954,2057,AA,426,N4XVAA,63,39,-18,-11,IAH,DFW,224,8,16,0,NA,0
2011,2,3,4,1041,1255,CO,1646,N38403,134,108,-8,11,IAH,ORD,925,6,20,0,NA,0
2011,3,25,5,935,1239,WN,5,N513SW,124,109,-6,0,HOU,MCO,848,9,6,0,NA,0
2011,3,29,2,1536,1630,CO,35,N13750,54,35,-2,1,IAH,AUS,140,4,15,0,NA,0
2011,12,4,7,946,1056,XE,6105,N23139,130,112,-41,-11,IAH,DEN,862,8,10,0,NA,0
2011,10,3,1,1605,1918,XE,4356,N17146,133,103,13,0,IAH,TYS,771,4,26,0,NA,0
2011,2,26,6,1307,1636,CO,744,N77525,149,128,-12,-3,IAH,CLE,1091,7,14,0,NA,0
2011,7,7,4,1739,2111,XE,2044,N11107,152,132,7,9,IAH,CLT,912,9,11,0,NA,0
2011,11,15,2,2311,12,CO,1247,N78509,61,38,118,121,IAH,SAT,191,9,14,0,NA,0
2011,10,27,4,1716,1804,WN,44,N252WN,48,40,4,16,HOU,DAL,239,3,5,0,NA,0
2011,3,2,3,1412,1509,XE,2591,N14937,57,42,-7,-3,IAH,DAL,217,3,12,0,NA,0
2011,11,6,7,925,1221,OO,5224,N928SW,116,90,-9,0,IAH,ATL,689,6,20,0,NA,0
2011,10,17,1,2301,30,XE,4232,N12175,89,70,105,101,IAH,MAF,429,6,13,0,NA,0
2011,1,22,6,1248,1354,XE,2304,N14991,66,53,-4,-2,IAH,GPT,376,4,9,0,NA,0
2011,12,22,4,1422,1559,WN,1396,N607SW,97,87,24,42,HOU,STL,687,3,7,0,NA,0
2011,3,27,7,855,940,WN,12,N936WN,45,36,-20,-5,HOU,DAL,239,3,6,0,NA,0
2011,7,14,4,1902,2319,CO,1595,N24706,197,165,8,-3,IAH,DCA,1208,7,25,0,NA,0
2011,8,30,2,858,1019,XE,2216,N13994,81,62,-1,-2,IAH,OKC,395,4,15,0,NA,0
2011,12,18,7,1326,1619,DL,1675,N913DE,113,92,-11,-4,IAH,ATL,689,7,14,0,NA,0
2011,7,1,5,1828,2145,AA,1294,N3EEAA,137,119,0,23,IAH,MIA,964,7,11,0,NA,0
2011,7,18,1,1017,1159,MQ,2958,N802MQ,102,54,34,-3,HOU,DFW,247,8,40,0,NA,0
2011,10,8,6,926,1043,CO,1201,N14219,197,179,-12,-4,IAH,ONT,1334,4,14,0,NA,0
2011,4,1,5,1057,1418,XE,2520,N12996,141,121,4,-2,IAH,CVG,871,7,13,0,NA,0
2011,1,23,7,1545,2004,CO,632,N77258,199,166,-9,0,IAH,LGA,1416,5,28,0,NA,0
2011,12,8,4,1018,1344,XE,4515,N21154,146,123,-26,-7,IAH,RDU,1042,8,15,0,NA,0
2011,12,24,6,1621,1932,XE,4147,N14204,131,110,-6,-6,IAH,CHS,925,4,17,0,NA,0
2011,12,20,2,1603,1701,WN,1023,N711HK,58,47,11,13,HOU,MSY,302,4,7,0,NA,0
2011,4,23,6,813,1130,CO,586,N75861,137,117,30,28,IAH,MCO,853,7,13,0,NA,0
2011,12,31,6,1341,1520,WN,1442,N910WN,159,145,-10,6,HOU,PHX,1020,6,8,0,NA,0
2011,5,26,4,1240,1401,XE,2962,N14198,141,117,13,1,IAH,COS,809,9,15,0,NA,0
2011,9,5,1,2111,2303,OO,2055,N718SK,112,93,-4,-4,IAH,MCI,643,5,14,0,NA,0
2011,1,3,1,1919,2013,CO,479,N29717,54,38,-8,4,IAH,SAT,191,3,13,0,NA,0
2011,5,12,4,2155,2309,CO,297,N47414,194,165,163,170,IAH,LAS,1222,6,23,0,NA,0
2011,1,8,6,1246,1353,XE,2304,N19966,67,51,-5,-4,IAH,GPT,376,3,13,0,NA,0
2011,5,27,5,632,825,WN,2883,N703SW,113,103,0,2,HOU,STL,687,3,7,0,NA,0
2011,1,13,4,1009,1123,XE,3119,N13970,74,56,-11,-6,IAH,MOB,427,6,12,0,NA,0
2011,1,15,6,1951,2332,OO,7037,N754SK,161,139,34,44,IAH,IAD,1190,6,16,0,NA,0
2011,12,24,6,1126,1437,CO,1715,N33266,131,111,52,56,IAH,MCO,854,8,12,0,NA,0
2011,6,12,7,1204,1508,WN,3418,N749SW,124,110,-2,-1,HOU,TPA,781,7,7,0,NA,0
2011,3,25,5,2220,2319,WN,1040,N312SW,179,166,194,195,HOU,PHX,1020,6,7,0,NA,0
2011,7,3,7,721,904,XE,2573,N16987,103,89,-10,1,IAH,BNA,657,4,10,0,NA,0
2011,3,20,7,1530,1640,WN,741,N779SW,70,61,45,55,HOU,OKC,419,2,7,0,NA,0
2011,7,16,6,1030,1258,CO,1646,N21723,148,127,-8,0,IAH,ORD,925,7,14,0,NA,0
2011,3,25,5,1257,1505,XE,2593,N14972,128,113,-4,-3,IAH,OMA,781,4,11,0,NA,0
2011,5,2,1,2118,1,CO,467,N27213,283,257,24,13,IAH,SEA,1874,4,22,0,NA,0
2011,1,1,6,1139,1339,WN,2427,N775SW,180,156,9,4,HOU,PHX,1020,15,9,0,NA,0
2011,3,4,5,1430,1745,XE,2198,N11137,135,118,12,15,IAH,CRW,975,3,14,0,NA,0
2011,9,23,5,1010,1119,XE,2167,N17928,69,57,-1,5,IAH,LIT,374,4,8,0,NA,0
2011,10,20,4,1540,1648,XE,4569,N15932,68,51,34,35,IAH,LRD,301,3,14,0,NA,0
2011,6,15,3,1027,1422,CO,1544,N73299,175,151,21,14,IAH,CLE,1091,6,18,0,NA,0
2011,12,11,7,1758,1959,CO,1707,N37422,181,147,9,3,IAH,PHX,1009,13,21,0,NA,0
2011,11,14,1,1143,1428,CO,1718,N75425,165,117,5,-2,IAH,ORD,925,10,38,0,NA,0
2011,7,27,3,1308,1602,XE,3004,N13979,174,138,18,-2,IAH,MKE,984,4,32,0,NA,0
2011,4,4,1,851,1017,CO,1623,N16649,86,44,14,-4,IAH,MSY,305,4,38,0,NA,0
2011,2,22,2,1925,2218,XE,3050,N12166,113,98,-8,0,IAH,JAX,817,3,12,0,NA,0
2011,4,12,2,714,1037,XE,2240,N26141,143,128,-16,-6,IAH,RDU,1043,8,7,0,NA,0
2011,11,2,3,2149,2236,WN,1344,N648SW,47,35,-19,-1,HOU,SAT,192,4,8,0,NA,0
2011,4,16,6,728,923,XE,2026,N17984,115,95,0,-2,IAH,STL,668,4,16,0,NA,0
2011,4,3,7,754,1055,CO,706,N37252,121,102,-1,4,IAH,TPA,787,5,14,0,NA,0
2011,6,27,1,1249,1413,XE,2304,N13936,84,59,1,-6,IAH,GPT,376,4,21,0,NA,0
2011,11,2,3,1701,2043,CO,1075,N17730,162,142,-28,1,IAH,IAD,1190,10,10,0,NA,0
2011,8,9,2,730,1045,XE,2612,N21129,135,113,-14,-5,IAH,CVG,871,6,16,0,NA,0
2011,9,1,4,743,904,WN,583,N778SW,201,162,14,-2,HOU,LAS,1235,33,6,0,NA,0
2011,11,7,1,1644,1751,XE,4452,N14945,67,53,-9,-1,IAH,GPT,376,6,8,0,NA,0
2011,5,1,7,1505,1607,WN,2725,N452WN,62,44,42,40,HOU,HRL,276,2,16,0,NA,0
2011,8,13,6,1421,1506,WN,1265,N438WN,165,155,-24,1,HOU,LAS,1235,4,6,0,NA,0
2011,10,25,2,1250,1404,XE,4104,N17146,74,59,-6,0,IAH,MOB,427,4,11,0,NA,0
2011,3,22,2,2047,2250,WN,806,N525SW,123,110,-20,-3,HOU,MDW,937,5,8,0,NA,0
2011,7,19,2,1939,2340,XE,2171,N14162,181,159,43,39,IAH,ORF,1201,6,16,0,NA,0
2011,1,2,7,853,1013,XE,2792,N14993,80,66,-2,-2,IAH,TUL,429,3,11,0,NA,0
2011,12,7,3,805,1020,US,654,N604AW,195,153,1,-5,IAH,PHX,1009,3,39,0,NA,0
2011,1,2,7,1651,1758,XE,2705,N18557,67,52,15,21,IAH,GPT,376,4,11,0,NA,0
2011,2,10,4,1526,1616,XE,2884,N15948,50,39,-15,-4,IAH,DAL,217,4,7,0,NA,0
2011,4,29,5,1501,1557,WN,155,N763SW,56,40,27,26,HOU,SAT,192,3,13,0,NA,0
2011,6,24,5,836,1127,FL,298,N996AT,111,93,-18,-6,HOU,ATL,696,10,8,0,NA,0
2011,11,6,7,1705,1806,WN,1030,N467WN,61,50,26,30,HOU,MSY,302,4,7,0,NA,0
2011,4,17,7,1924,2315,CO,426,N16617,171,148,-24,-1,IAH,BWI,1235,6,17,0,NA,0
2011,11,12,6,1412,1512,XE,4683,N15932,60,43,-3,-3,IAH,BTR,253,7,10,0,NA,0
2011,2,9,3,1924,2050,XE,2830,N14937,86,52,20,9,IAH,JAN,351,6,28,0,NA,0
2011,1,31,1,759,908,XE,2879,N13929,69,40,2,-6,IAH,SAT,191,2,27,0,NA,0
2011,4,10,7,1436,1812,CO,1844,N73270,156,133,-8,1,IAH,CLE,1091,6,17,0,NA,0
2011,1,14,5,1557,1706,XE,2069,N14943,69,58,29,33,IAH,LRD,301,4,7,0,NA,0
2011,2,28,1,1638,1925,WN,35,N613SW,107,92,0,8,HOU,TPA,781,4,11,0,NA,0
2011,9,3,6,2100,2211,CO,1712,N75854,131,111,-3,5,IAH,DEN,862,5,15,0,NA,0
2011,6,30,4,1538,2027,CO,682,N37273,229,210,-2,3,IAH,BOS,1597,6,13,0,NA,0
2011,3,31,4,2110,2227,CO,597,N39416,197,169,-6,5,IAH,LAS,1222,8,20,0,NA,0
2011,6,21,2,831,958,CO,195,N73283,207,183,4,1,IAH,LAX,1379,10,14,0,NA,0
2011,12,5,1,1855,2233,CO,1192,N32404,158,111,19,5,IAH,FLL,965,3,44,0,NA,0
2011,2,27,7,2040,2215,XE,3101,N14940,95,71,126,120,IAH,MAF,429,7,17,0,NA,0
2011,1,12,3,1532,1953,B6,624,N504JB,201,177,-7,-3,HOU,JFK,1428,8,16,0,NA,0
2011,12,18,7,1656,1955,XE,4554,N13903,119,100,0,1,IAH,JAX,817,5,14,0,NA,0
2011,1,22,6,1554,1705,CO,1787,N16617,71,49,3,-1,IAH,DFW,224,5,17,0,NA,0
2011,12,28,3,1135,1509,CO,1085,N76517,154,130,76,85,IAH,CLE,1091,6,18,0,NA,0
2011,11,24,4,1257,1408,XE,4289,N25134,71,54,-14,-8,IAH,GPT,376,5,12,0,NA,0
2011,7,7,4,1942,2054,CO,47,N57852,192,169,13,32,IAH,LAX,1379,8,15,0,NA,0
2011,1,25,2,1747,2148,CO,1632,N15710,181,156,-12,4,IAH,LGA,1416,6,19,0,NA,0
2011,5,24,2,1909,2311,OO,1113,N710SK,182,155,14,9,IAH,IAD,1190,14,13,0,NA,0
2011,6,12,7,1655,1804,AA,2406,N4XAAA,69,41,-1,15,IAH,DFW,224,13,15,0,NA,0
2011,6,15,3,2110,2209,CO,1479,N73406,59,34,1,0,IAH,SAT,191,4,21,0,NA,0
2011,1,15,6,1901,2249,CO,1417,N14639,168,138,-6,-4,IAH,PIT,1117,10,20,0,NA,0
2011,11,8,2,1653,2025,CO,1089,N67058,152,107,73,58,IAH,MCO,854,10,35,0,NA,0
2011,11,9,3,1259,1411,XE,4289,N13935,72,54,-11,-6,IAH,GPT,376,4,14,0,NA,0
2011,6,12,7,1931,2050,WN,1863,N488WN,139,126,-10,6,HOU,DEN,883,7,6,0,NA,0
2011,9,16,5,1056,1254,XE,2225,N14953,118,95,2,1,IAH,STL,667,6,17,0,NA,0
2011,3,12,6,1930,2031,XE,2481,N17928,61,38,0,0,IAH,CRP,201,6,17,0,NA,0
2011,11,13,7,1854,2147,WN,871,N633SW,113,98,-3,-1,HOU,TPA,781,4,11,0,NA,0
2011,9,9,5,1856,2228,CO,1417,N29717,152,128,1,1,IAH,RDU,1042,10,14,0,NA,0
2011,5,3,2,749,928,CO,52,N19141,219,183,6,-1,IAH,LAX,1379,11,25,0,NA,0
2011,1,30,7,2025,2112,WN,480,N505SW,47,30,-3,-5,HOU,AUS,148,3,14,0,NA,0
2011,10,25,2,1857,1959,WN,1183,N410WN,122,112,24,27,HOU,ABQ,759,4,6,0,NA,0
2011,2,17,4,1732,2025,OO,1107,N778SK,113,89,-4,2,IAH,ATL,689,11,13,0,NA,0
2011,4,5,2,1007,1353,CO,1544,N34282,166,142,0,-3,IAH,CLE,1091,8,16,0,NA,0
2011,11,21,1,1439,1544,CO,1083,N77525,65,47,-5,-1,IAH,MSY,305,3,15,0,NA,0
2011,3,28,1,1342,1532,XE,2793,N13956,110,93,9,12,IAH,MCI,643,4,13,0,NA,0
2011,3,16,3,926,1128,CO,542,N30401,182,163,-19,1,IAH,SLC,1195,3,16,0,NA,0
2011,12,21,3,1804,1923,WN,1464,N245WN,79,69,23,29,HOU,MAF,441,3,7,0,NA,0
2011,2,10,4,1045,1220,WN,3133,N231WN,95,70,55,45,HOU,MAF,441,3,22,0,NA,0
2011,2,2,3,850,1019,CO,799,N57852,149,123,-8,5,IAH,DEN,862,7,19,0,NA,0
2011,2,27,7,745,940,CO,52,N13138,235,208,6,0,IAH,LAX,1379,11,16,0,NA,0
2011,10,22,6,1726,2012,WN,1466,N316SW,106,92,-23,1,HOU,TPA,781,4,10,0,NA,0
2011,5,8,7,636,836,OO,4484,N822SK,180,162,-22,1,IAH,SLC,1195,5,13,0,NA,0
2011,6,25,6,1756,2117,AA,1294,N3EFAA,141,119,-28,-9,IAH,MIA,964,5,17,0,NA,0
2011,10,24,1,2110,2216,XE,4658,N12145,66,51,-9,-5,IAH,LRD,301,3,12,0,NA,0
2011,6,19,7,1656,2113,CO,806,N58606,197,156,7,5,IAH,IAD,1190,26,15,0,NA,0
2011,4,10,7,1409,1714,XE,2405,N14148,125,104,1,-1,IAH,LEX,828,8,13,0,NA,0
2011,1,31,1,1550,2012,CO,682,N78501,202,180,-25,0,IAH,BOS,1597,9,13,0,NA,0
2011,4,3,7,NA,NA,WN,38,N287WN,NA,NA,NA,NA,HOU,DAL,239,NA,NA,1,A,0
2011,6,17,5,1817,1922,XE,3027,N15948,65,48,-2,-3,IAH,HRL,295,3,14,0,NA,0
2011,11,20,7,1033,1143,XE,4682,N11547,70,39,1,-7,IAH,BTR,253,5,26,0,NA,0
2011,8,27,6,1921,2156,OO,2038,N758SK,155,134,21,16,IAH,MKE,984,5,16,0,NA,0
2011,9,23,5,1159,1527,US,1702,N444US,148,128,1,-1,IAH,CLT,912,8,12,0,NA,0
2011,3,4,5,1917,2048,CO,1099,N26210,151,125,19,22,IAH,DEN,862,11,15,0,NA,0
2011,9,1,4,1838,2019,OO,4455,N800SK,161,144,-32,-7,IAH,SLC,1195,8,9,0,NA,0
2011,1,18,2,2130,2230,WN,55,N501SW,60,45,0,0,HOU,HRL,276,2,13,0,NA,0
2011,9,20,2,925,1106,CO,1714,N73251,221,203,-9,15,IAH,SMF,1609,9,9,0,NA,0
2011,3,15,2,1903,2237,XE,2171,N14171,154,139,-13,3,IAH,ORF,1201,3,12,0,NA,0
2011,12,9,5,1801,1946,XE,4658,N14937,105,74,-2,-9,IAH,BHM,562,6,25,0,NA,0
2011,7,26,2,1902,2103,XE,2882,N12540,121,92,101,92,IAH,BNA,657,5,24,0,NA,0
2011,11,8,2,1649,1808,CO,1638,N35204,139,111,32,49,IAH,DEN,862,10,18,0,NA,0
2011,7,3,7,1913,2034,CO,1688,N16646,81,61,-22,-2,IAH,TUL,429,7,13,0,NA,0
2011,12,18,7,952,1117,OO,5162,N726SK,205,187,-28,-3,IAH,BFL,1428,4,14,0,NA,0
2011,6,6,1,1555,2044,CO,210,N19117,229,189,6,5,IAH,EWR,1400,11,29,0,NA,0
2011,12,15,4,1604,1832,OO,5190,N784SK,148,126,-6,19,IAH,MSP,1034,7,15,0,NA,0
2011,12,9,5,1804,1928,OO,5246,N976SW,84,66,-9,-1,IAH,MAF,429,3,15,0,NA,0
2011,1,1,6,1659,1807,XE,2834,N15932,68,52,2,4,IAH,JAN,351,6,10,0,NA,0
2011,4,24,7,923,1116,CO,1470,N34282,233,215,-13,-12,IAH,RNO,1530,6,12,0,NA,0
2011,11,25,5,847,1113,UA,855,N675UA,266,232,8,0,IAH,SFO,1635,12,22,0,NA,0
2011,3,2,3,839,924,WN,201,N777QC,45,36,44,49,HOU,CRP,187,3,6,0,NA,0
2011,6,3,5,1910,2224,CO,1506,N37287,134,109,6,0,IAH,TPA,787,9,16,0,NA,0
2011,12,26,1,1146,1253,XE,4518,N14938,67,47,11,6,IAH,CRP,201,5,15,0,NA,0
2011,5,13,5,927,1058,CO,1495,N77871,211,187,-4,-3,IAH,LAX,1379,8,16,0,NA,0
2011,9,12,1,846,942,WN,2320,N445WN,56,45,-13,-4,HOU,MSY,302,4,7,0,NA,0
2011,8,9,2,1410,1731,CO,1562,N19638,141,120,-4,0,IAH,RSW,861,5,16,0,NA,0
2011,12,22,4,2104,11,XE,4148,N13969,127,113,78,84,IAH,CHS,925,3,11,0,NA,0
2011,8,21,7,2038,2333,WN,1771,N670SW,115,103,-12,-2,HOU,TPA,781,4,8,0,NA,0
2011,5,30,1,1333,1524,XE,2794,N17560,111,92,-1,-2,IAH,MCI,643,7,12,0,NA,0
2011,1,8,6,859,1017,OO,1134,N745SK,78,59,-3,-3,IAH,OKC,395,3,16,0,NA,0
2011,3,16,3,1101,1411,WN,1164,N768SW,130,112,-9,1,HOU,CHS,928,10,8,0,NA,0
2011,6,24,5,2049,2213,MQ,3724,N527MQ,204,179,28,24,IAH,LAX,1379,14,11,0,NA,0
2011,3,25,5,1100,1153,WN,20,N253WN,53,42,-7,0,HOU,DAL,239,4,7,0,NA,0
2011,6,12,7,1415,1732,XE,2841,N13995,137,119,34,40,IAH,DAY,929,5,13,0,NA,0
2011,12,5,1,826,1028,WN,640,N761RR,122,105,-27,1,HOU,MDW,937,4,13,0,NA,0
2011,3,31,4,1447,1624,CO,1821,N16713,217,184,-4,-3,IAH,SNA,1347,13,20,0,NA,0
